"DIRECTORIO","SECUENCIA_P","ORDEN","FEX_C"
8429837,1,3,23.684381145649
8429838,1,1,41.1827522420038
8429838,1,2,41.1827522420038
8429838,1,3,41.1827522420038
8429838,1,4,41.1827522420038
8429839,1,1,33.3375309260344
8429839,1,2,33.3375309260344
8429839,1,3,33.3375309260344
8429839,1,4,33.3375309260344
8429840,1,1,46.333930981568
8429840,1,2,46.333930981568
8429840,1,3,46.333930981568
8429840,1,4,46.333930981568
8429841,1,1,33.3194599496781
8429841,1,2,33.3194599496781
8429841,1,3,33.3194599496781
8429841,1,4,33.3194599496781
8429842,1,1,30.6327726243296
8429842,1,2,30.6327726243296
8429842,1,3,30.6327726243296
8429842,1,4,30.6327726243296
8429844,1,1,46.3520019579243
8429844,1,2,46.3520019579243
8429844,1,3,46.3520019579243
8429844,1,4,46.3520019579243
8429846,1,1,33.313535464707
8429846,1,2,33.313535464707
8429846,1,3,33.313535464707
8429848,1,1,11.8958650188512
8429848,1,2,11.8958650188512
8429848,1,3,11.8958650188512
8429851,1,1,31.2542266949404
8429851,1,2,31.2542266949404
8429851,1,3,31.2542266949404
8429851,1,4,31.2542266949404
8429851,1,5,31.2542266949404
8429852,1,1,37.6619100450535
8429852,1,2,37.6619100450535
8429852,1,3,37.6619100450535
8429852,1,4,37.6619100450535
8429852,1,5,37.6619100450535
8429852,1,6,37.6619100450535
8429853,1,1,43.5637685172155
8429853,1,2,43.5637685172155
8429853,1,3,43.5637685172155
8429853,1,4,43.5637685172155
8429853,1,5,43.5637685172155
8429854,1,1,26.1708862231339
8429854,1,2,26.1708862231339
8429854,1,3,26.1708862231339
8429854,1,4,26.1708862231339
8429854,1,5,26.1708862231339
8429855,1,1,28.6660649812192
8429855,1,2,28.6660649812192
8429856,1,1,20.2388745131379
8429856,1,2,20.2388745131379
8429856,1,3,20.2388745131379
8429858,1,1,18.8309005531282
8429858,1,2,18.8309005531282
8429858,1,3,18.8309005531282
8429858,1,4,18.8309005531282
8431880,1,1,32.745075771807
8431880,1,2,32.745075771807
8431880,1,3,32.745075771807
8431881,1,1,21.6719302084811
8431881,1,2,21.6719302084811
8431882,1,1,36.6390170619701
8431882,1,2,36.6390170619701
8431882,1,3,36.6390170619701
8431882,1,4,36.6390170619701
8431883,1,1,24.2600964224322
8431883,1,2,24.2600964224322
8431883,1,3,24.2600964224322
8431883,1,4,24.2600964224322
8431884,1,1,19.050014029348
8431884,1,2,19.050014029348
8431885,1,1,27.8445155456591
8431885,1,2,27.8445155456591
8431885,1,3,27.8445155456591
8431886,1,1,24.407215339963
8431886,1,2,24.407215339963
8431887,1,1,19.050014029348
8431887,1,2,19.050014029348
8431888,1,1,19.2639379630943
8431888,1,2,19.2639379630943
8431889,1,1,30.6600020139936
8431890,1,1,29.6172977330472
8431890,1,2,29.6172977330472
8431890,1,3,29.6172977330472
8431890,1,4,29.6172977330472
8431891,1,1,24.4232784300575
8431891,1,2,24.4232784300575
8431892,1,1,39.4158393491764
8431892,1,2,39.4158393491764
8431893,1,1,40.366569757626
8431893,1,2,40.366569757626
8431893,1,3,40.366569757626
8431894,1,1,27.8284524555646
8431894,1,2,27.8284524555646
8431894,1,3,27.8284524555646
8431895,1,1,24.4232784300575
8431895,1,2,24.4232784300575
8431896,1,1,49.3518662060706
8431896,1,2,49.3518662060706
8431897,1,1,30.7748861637249
8431897,1,2,30.7748861637249
8431897,1,3,30.7748861637249
8431898,1,1,26.2309300207945
8431898,1,2,26.2309300207945
8431899,1,1,19.050014029348
8431899,1,2,19.050014029348
8431900,1,1,33.1856537661795
8431900,1,2,33.1856537661795
8431900,1,3,33.1856537661795
8431901,1,1,26.2309300207945
8431901,1,2,26.2309300207945
8446622,1,1,32.7271950903526
8446624,1,1,26.3548353396202
8446624,1,2,26.3548353396202
8446625,1,1,14.8720258799329
8446626,1,1,17.320750527169
8446626,1,2,17.320750527169
8446627,1,1,17.320750527169
8446627,1,2,17.320750527169
8446628,1,1,34.9395762044398
8446628,1,2,34.9395762044398
8446628,1,3,34.9395762044398
8446628,1,4,34.9395762044398
8446628,1,5,34.9395762044398
8446629,1,1,34.2114066897293
8446631,1,1,14.8720258799329
8446632,1,1,34.2114066897293
8448812,1,1,16.2358074113762
8448812,1,2,16.2358074113762
8448813,1,1,19.4400791805621
8448814,1,1,13.9404668189663
8448814,1,2,13.9404668189663
8448814,1,3,13.9404668189663
8448815,1,1,32.0684608565572
8448816,1,1,48.5755545107755
8448816,1,2,48.5755545107755
8448816,1,3,48.5755545107755
8448816,1,4,48.5755545107755
8448817,1,1,23.7174310700834
8448817,1,2,23.7174310700834
8448817,1,3,23.7174310700834
8448818,1,1,53.1412585360634
8448818,1,2,53.1412585360634
8448818,1,3,53.1412585360634
8448818,1,4,53.1412585360634
8448818,1,5,53.1412585360634
8448818,1,6,53.1412585360634
8448818,1,7,53.1412585360634
8448818,1,8,53.1412585360634
8448819,1,1,16.2358074113762
8448819,1,2,16.2358074113762
8448820,1,1,45.6541552637236
8448820,1,2,45.6541552637236
8448820,1,3,45.6541552637236
8448821,1,1,19.4400791805621
8448822,1,1,23.7174310700834
8448822,1,2,23.7174310700834
8448822,1,3,23.7174310700834
8448824,1,1,13.8545556577077
8448824,1,2,13.8545556577077
8448825,1,1,16.588867567413
8448826,1,1,33.2833032540653
8448826,1,2,33.2833032540653
8448826,1,3,33.2833032540653
8448826,1,4,33.2833032540653
8448827,1,1,20.2388745131379
8448827,1,2,20.2388745131379
8448827,1,3,20.2388745131379
8448828,1,1,22.2981832829044
8448829,1,1,24.1583854155407
8448829,1,2,24.1583854155407
8448829,1,3,24.1583854155407
8448830,1,1,17.7507020654276
8448830,1,2,17.7507020654276
8448831,1,1,14.0101367004322
8448831,1,2,14.0101367004322
8448832,1,1,21.9075161337502
8448832,1,2,21.9075161337502
8448833,1,1,55.4418919953105
8448833,1,2,55.4418919953105
8448833,1,3,55.4418919953105
8448834,1,1,21.9075161337502
8448834,1,2,21.9075161337502
8448835,1,1,35.2590023160926
8448837,1,1,51.48899675876
8448837,1,2,51.48899675876
8448838,1,1,40.2792462676713
8448838,1,2,40.2792462676713
8448838,1,3,40.2792462676713
8448839,1,1,28.0682976409574
8448839,1,2,28.0682976409574
8448840,1,1,42.2882674344594
8448840,1,2,42.2882674344594
8448840,1,3,42.2882674344594
8448841,1,1,33.7494054530257
8448841,1,2,33.7494054530257
8448844,1,1,22.2981832829044
8448846,1,1,67.0734284218698
8448846,1,2,67.0734284218698
8448846,1,3,67.0734284218698
8448847,1,1,64.6163103253619
8448847,1,2,64.6163103253619
8448847,1,3,64.6163103253619
8448847,1,4,64.6163103253619
8448847,1,5,64.6163103253619
8448847,1,6,64.6163103253619
8448847,1,7,64.6163103253619
8448848,1,1,35.3769254007618
8448849,1,1,59.7261159329137
8448849,1,2,59.7261159329137
8448850,1,1,40.3551912042255
8448850,1,2,40.3551912042255
8448850,1,3,40.3551912042255
8448850,1,4,40.3551912042255
8448851,1,1,32.2902760326095
8448851,1,2,32.2902760326095
8448851,1,3,32.2902760326095
8448851,1,4,32.2902760326095
8448852,1,1,30.2447581240847
8448852,1,2,30.2447581240847
8448852,1,3,30.2447581240847
8448854,1,1,47.5219804939159
8448854,1,2,47.5219804939159
8448854,1,3,47.5219804939159
8448854,1,4,47.5219804939159
8448855,1,1,71.0395440438269
8448855,1,2,71.0395440438269
8448855,1,3,71.0395440438269
8448855,1,4,71.0395440438269
8448856,1,1,32.1097528333437
8448856,1,2,32.1097528333437
8448856,1,3,32.1097528333437
8448858,1,1,43.4157623904159
8448859,1,1,32.2902760326095
8448859,1,2,32.2902760326095
8448859,1,3,32.2902760326095
8448859,1,4,32.2902760326095
8448860,1,1,47.8929137675927
8448860,1,2,47.8929137675927
8448860,1,3,47.8929137675927
8448860,1,4,47.8929137675927
8448861,1,1,41.154524765915
8448862,1,1,33.5343772028055
8448863,1,1,33.5343772028055
8448864,1,1,24.9481016150547
8448865,1,1,33.5343772028055
8448866,1,1,35.4454603145168
8448866,1,2,35.4454603145168
8448866,1,3,35.4454603145168
8448867,1,1,32.0027203238993
8448867,1,2,32.0027203238993
8448867,1,3,32.0027203238993
8448868,1,1,18.8103365610585
8448869,1,1,48.2956511284728
8448869,1,2,48.2956511284728
8448869,1,3,48.2956511284728
8448869,1,4,48.2956511284728
8448871,1,1,37.2604191142283
8448872,1,1,47.9011936535129
8448872,1,2,47.9011936535129
8448873,1,1,37.2604191142283
8448874,1,1,47.9011936535129
8448874,1,2,47.9011936535129
8448875,1,1,19.8780730566742
8448876,1,1,54.4116813573853
8448876,1,2,54.4116813573853
8448877,1,1,37.4000352684157
8448877,1,2,37.4000352684157
8448877,1,3,37.4000352684157
8448878,1,1,45.7272497399056
8448879,1,1,19.8780730566742
8448879,1,2,19.8780730566742
8448879,1,3,19.8780730566742
8448881,1,1,56.5938355504671
8448881,1,2,56.5938355504671
8448881,1,3,56.5938355504671
8448882,1,1,35.5207829093704
8448882,1,2,35.5207829093704
8448882,1,3,35.5207829093704
8448883,1,1,35.5207829093704
8448883,1,2,35.5207829093704
8448883,1,3,35.5207829093704
8448884,1,1,62.425489724788
8448884,1,2,62.425489724788
8448884,1,3,62.425489724788
8448884,1,4,62.425489724788
8448885,1,1,55.2396784122339
8448885,1,2,55.2396784122339
8448885,1,3,55.2396784122339
8448886,1,1,35.5207829093704
8448886,1,2,35.5207829093704
8448886,1,3,35.5207829093704
8448887,1,1,102.12996272943
8448887,1,2,102.12996272943
8448887,1,3,102.12996272943
8448887,1,4,102.12996272943
8448887,1,5,102.12996272943
8448888,1,1,35.5207829093704
8448888,1,2,35.5207829093704
8448888,1,3,35.5207829093704
8448889,1,1,78.0077420017155
8448889,1,2,78.0077420017155
8448889,1,3,78.0077420017155
8448889,1,4,78.0077420017155
8448890,1,1,56.6212158176736
8448890,1,2,56.6212158176736
8448890,1,3,56.6212158176736
8448891,1,1,53.8434056785388
8448891,1,2,53.8434056785388
8455251,1,1,23.009197598112
8455252,1,1,39.8992772473948
8455252,1,2,39.8992772473948
8455252,1,3,39.8992772473948
8455252,1,4,39.8992772473948
8455253,1,1,30.9281693370753
8455254,1,1,22.8835906780073
8455254,1,2,22.8835906780073
8455254,1,3,22.8835906780073
8455255,1,1,45.7984951072839
8455255,1,2,45.7984951072839
8455255,1,3,45.7984951072839
8455255,1,4,45.7984951072839
8455255,1,5,45.7984951072839
8455256,1,1,22.8484162898593
8455256,1,2,22.8484162898593
8455256,1,3,22.8484162898593
8455256,1,4,22.8484162898593
8455257,1,1,19.216634738133
8455257,1,2,19.216634738133
8455258,1,1,37.9560981034291
8455259,1,1,50.4173692937767
8455259,1,2,50.4173692937767
8455259,1,3,50.4173692937767
8455259,1,4,50.4173692937767
8455259,1,5,50.4173692937767
8455260,1,1,45.8146986929944
8455260,1,2,45.8146986929944
8455260,1,3,45.8146986929944
8455260,1,4,45.8146986929944
8455260,1,5,45.8146986929944
8455261,1,1,24.2905371936034
8455261,1,2,24.2905371936034
8455262,1,1,37.3454313202663
8455262,1,2,37.3454313202663
8455262,1,3,37.3454313202663
8455262,1,4,37.3454313202663
8455263,1,1,20.6248488411664
8455264,1,1,38.6602116713441
8455265,1,1,49.8740965592435
8455265,1,2,49.8740965592435
8455265,1,3,49.8740965592435
8455265,1,4,49.8740965592435
8455266,1,1,24.2905371936034
8455266,1,2,24.2905371936034
8455267,1,1,63.0217116172209
8455267,1,2,63.0217116172209
8455267,1,3,63.0217116172209
8455267,1,4,63.0217116172209
8455267,1,5,63.0217116172209
8455268,1,1,20.6248488411664
8455268,1,2,20.6248488411664
8455268,1,3,20.6248488411664
8455269,1,1,35.3595608533702
8455269,1,2,35.3595608533702
8455269,1,3,35.3595608533702
8455270,1,1,74.5486426013148
8455270,1,2,74.5486426013148
8455270,1,3,74.5486426013148
8455270,1,4,74.5486426013148
8455270,1,5,74.5486426013148
8455271,1,1,28.088057251657
8455271,1,2,28.088057251657
8455271,1,3,28.088057251657
8455272,1,1,21.0211261283996
8455272,1,2,21.0211261283996
8455272,1,3,21.0211261283996
8455273,1,1,22.8835906780073
8455273,1,2,22.8835906780073
8455273,1,3,22.8835906780073
8455274,1,1,23.009197598112
8455275,1,1,16.4998790729331
8455276,1,1,19.4324297548827
8455276,1,2,19.4324297548827
8455277,1,1,23.009197598112
8455278,1,1,16.4998790729331
8455278,1,2,16.4998790729331
8455278,1,3,16.4998790729331
8455279,1,1,45.1808510840952
8455279,1,2,45.1808510840952
8455280,1,1,23.009197598112
8455281,1,1,14.8720258799329
8455282,1,1,45.4286626875198
8455282,1,2,45.4286626875198
8455282,1,3,45.4286626875198
8455282,1,4,45.4286626875198
8455282,1,5,45.4286626875198
8455283,1,1,26.9287898965686
8455283,1,2,26.9287898965686
8455283,1,3,26.9287898965686
8455283,1,4,26.9287898965686
8455284,1,1,25.3023269062922
8455284,1,2,25.3023269062922
8455284,1,3,25.3023269062922
8455285,1,1,42.2075880332265
8455285,1,2,42.2075880332265
8455286,1,1,18.9677629962455
8455286,1,2,18.9677629962455
8455286,1,3,18.9677629962455
8455287,1,1,17.5152555329134
8455287,1,2,17.5152555329134
8455288,1,1,17.5152555329134
8455288,1,2,17.5152555329134
8455289,1,1,31.0919729195497
8455289,1,2,31.0919729195497
8455289,1,3,31.0919729195497
8455289,1,4,31.0919729195497
8455290,1,1,27.8768427796825
8455292,1,1,29.4655099292733
8455292,1,2,29.4655099292733
8455292,1,3,29.4655099292733
8455293,1,1,32.7271950903526
8455294,1,1,17.320750527169
8455294,1,2,17.320750527169
8455295,1,1,17.320750527169
8455295,1,2,17.320750527169
8455296,1,1,34.2114066897293
8455297,1,1,22.1916523166392
8455297,1,2,22.1916523166392
8455298,1,1,17.320750527169
8455298,1,2,17.320750527169
8455299,1,1,29.4655099292733
8455299,1,2,29.4655099292733
8455299,1,3,29.4655099292733
8455300,1,1,41.2800846289127
8455300,1,2,41.2800846289127
8455300,1,3,41.2800846289127
8455300,1,4,41.2800846289127
8455300,1,5,41.2800846289127
8455302,1,1,34.2114066897293
8455303,1,1,23.8498194429602
8455303,1,2,23.8498194429602
8455304,1,1,43.8340510235029
8455304,1,2,43.8340510235029
8455304,1,3,43.8340510235029
8455305,1,1,42.2075880332265
8455305,1,2,42.2075880332265
8455306,1,1,17.5152555329134
8455306,1,2,17.5152555329134
8455307,1,1,23.1309460192265
8455307,1,2,23.1309460192265
8455307,1,3,23.1309460192265
8455309,1,1,17.320750527169
8455309,1,2,17.320750527169
8455310,1,1,17.320750527169
8455310,1,2,17.320750527169
8455311,1,1,25.3169318706662
8455311,1,2,25.3169318706662
8455311,1,3,25.3169318706662
8455312,1,1,20.5736765077218
8455312,1,2,20.5736765077218
8455312,1,3,20.5736765077218
8455312,1,4,20.5736765077218
8457398,1,1,51.7530001317596
8457398,1,2,51.7530001317596
8457398,1,3,51.7530001317596
8457398,1,4,51.7530001317596
8457398,1,5,51.7530001317596
8457398,1,6,51.7530001317596
8457399,1,1,30.6600020139936
8457400,1,1,30.7857224222949
8457401,1,1,13.3828481462076
8457401,1,2,13.3828481462076
8457401,1,3,13.3828481462076
8457402,1,1,25.8448347256986
8457402,1,2,25.8448347256986
8457403,1,1,22.7818763555392
8457403,1,2,22.7818763555392
8457403,1,3,22.7818763555392
8457406,1,1,46.1648209667455
8457406,1,2,46.1648209667455
8457406,1,3,46.1648209667455
8457406,1,4,46.1648209667455
8457407,1,1,48.7706997609188
8457407,1,2,48.7706997609188
8457407,1,3,48.7706997609188
8457407,1,4,48.7706997609188
8457407,1,5,48.7706997609188
8457408,1,1,46.9662083706522
8457408,1,2,46.9662083706522
8457408,1,3,46.9662083706522
8457408,1,4,46.9662083706522
8457409,1,1,37.9560981034291
8457410,1,1,21.0211261283996
8457410,1,2,21.0211261283996
8457410,1,3,21.0211261283996
8457411,1,1,19.4324297548827
8457411,1,2,19.4324297548827
8457412,1,1,36.959479765181
8457412,1,2,36.959479765181
8457412,1,3,36.959479765181
8457412,1,4,36.959479765181
8457413,1,1,28.0718536659464
8457413,1,2,28.0718536659464
8457413,1,3,28.0718536659464
8457414,1,1,30.9281693370753
8457415,1,1,16.4998790729331
8457415,1,2,16.4998790729331
8457416,1,1,37.3739297842576
8457416,1,2,37.3739297842576
8457416,1,3,37.3739297842576
8457416,1,4,37.3739297842576
8457417,1,1,30.7961204106656
8457417,1,2,30.7961204106656
8457418,1,1,33.0314801663607
8457418,1,2,33.0314801663607
8457418,1,3,33.0314801663607
8457419,1,1,24.0207934226662
8457419,1,2,24.0207934226662
8457420,1,1,38.6602116713441
8457421,1,1,26.2764076604995
8457421,1,2,26.2764076604995
8457421,1,3,26.2764076604995
8457422,1,1,37.3454313202663
8457422,1,2,37.3454313202663
8457422,1,3,37.3454313202663
8457422,1,4,37.3454313202663
8457423,1,1,38.6602116713441
8457424,1,1,43.1190240533824
8457424,1,2,43.1190240533824
8457424,1,3,43.1190240533824
8457424,1,4,43.1190240533824
8457425,1,1,20.6248488411664
8457425,1,2,20.6248488411664
8457425,1,3,20.6248488411664
8457426,1,1,36.3576837923135
8457426,1,2,36.3576837923135
8457426,1,3,36.3576837923135
8457426,1,4,36.3576837923135
8457427,1,1,19.4324297548827
8457427,1,2,19.4324297548827
8457428,1,1,26.2767784417908
8457428,1,2,26.2767784417908
8457428,1,3,26.2767784417908
8457428,1,4,26.2767784417908
8457428,1,5,26.2767784417908
8457429,1,1,19.216634738133
8457429,1,2,19.216634738133
8457430,1,1,39.7605894936957
8457430,1,2,39.7605894936957
8457431,1,1,16.4998790729331
8457431,1,2,16.4998790729331
8457431,1,3,16.4998790729331
8457432,1,1,23.009197598112
8457433,1,1,19.4324297548827
8457433,1,2,19.4324297548827
8457434,1,1,22.8256175186663
8457434,1,2,22.8256175186663
8457434,1,3,22.8256175186663
8457434,1,4,22.8256175186663
8457435,1,1,45.9980865383231
8457435,1,2,45.9980865383231
8457435,1,3,45.9980865383231
8457435,1,4,45.9980865383231
8457435,1,5,45.9980865383231
8457449,1,1,51.0523068094033
8457450,1,1,48.2507727562102
8457450,1,2,48.2507727562102
8457451,1,1,51.0372836251779
8457452,1,1,32.0671559353304
8457452,1,2,32.0671559353304
8457454,1,1,62.8902847831555
8457454,1,2,62.8902847831555
8457454,1,3,62.8902847831555
8457455,1,1,40.9472435592463
8457455,1,2,40.9472435592463
8457457,1,1,61.8193576255763
8457457,1,2,61.8193576255763
8457458,1,1,34.9066015447589
8457458,1,2,34.9066015447589
8457458,1,3,34.9066015447589
8457465,1,1,17.5152555329134
8457465,1,2,17.5152555329134
8457466,1,1,29.5856918092582
8457466,1,2,29.5856918092582
8457466,1,3,29.5856918092582
8457466,1,4,29.5856918092582
8457467,1,1,23.4265203018847
8457467,1,2,23.4265203018847
8457468,1,1,15.5226683716167
8457468,1,2,15.5226683716167
8457468,1,3,15.5226683716167
8457469,1,1,38.9636009097804
8457469,1,2,38.9636009097804
8457469,1,3,38.9636009097804
8457471,1,1,15.3962226908169
8457471,1,2,15.3962226908169
8457473,1,1,31.855884160005
8457473,1,2,31.855884160005
8457474,1,1,24.7794158041622
8457475,1,1,24.7794158041622
8457476,1,1,30.4101392797594
8457477,1,1,34.7398297592884
8457478,1,1,23.8498194429602
8457478,1,2,23.8498194429602
8457479,1,1,35.8378696800057
8457479,1,2,35.8378696800057
8457481,1,1,39.0823084791995
8457483,1,1,35.9774796733939
8457483,1,2,35.9774796733939
8457483,1,3,35.9774796733939
8457483,1,4,35.9774796733939
8457485,1,1,30.1732286957624
8457485,1,2,30.1732286957624
8457485,1,3,30.1732286957624
8457488,1,1,29.4655099292733
8457488,1,2,29.4655099292733
8457488,1,3,29.4655099292733
8463179,1,1,28.5121161314911
8463180,1,1,20.4460180011506
8463181,1,1,22.8096929051929
8463182,1,1,34.4925022657428
8463183,1,1,27.3650865975955
8463184,1,1,51.6797350960221
8463184,1,2,51.6797350960221
8463903,1,1,17.3181945721346
8463903,1,2,17.3181945721346
8463906,1,1,17.8902657510067
8463906,1,2,17.8902657510067
8463909,1,1,20.8147794088449
8463909,1,2,20.8147794088449
8463909,1,3,20.8147794088449
8463910,1,1,13.3828481462076
8463911,1,1,22.7687338272801
8463911,1,2,22.7687338272801
8463911,1,3,22.7687338272801
8463912,1,1,14.7780302887836
8463912,1,2,14.7780302887836
8463912,1,3,14.7780302887836
8463912,1,4,14.7780302887836
8463912,1,5,14.7780302887836
8463913,1,1,21.4616700170137
8463913,1,2,21.4616700170137
8463914,1,1,30.7857224222949
8463915,1,1,20.1260766949163
8463915,1,2,20.1260766949163
8463916,1,1,30.5090191749537
8463916,1,2,30.5090191749537
8463917,1,1,45.7586136022264
8463917,1,2,45.7586136022264
8463917,1,3,45.7586136022264
8463917,1,4,45.7586136022264
8463918,1,1,34.7855655694557
8463918,1,2,34.7855655694557
8463918,1,3,34.7855655694557
8463919,1,1,20.4460180011506
8463920,1,1,24.0799224538678
8463920,1,2,24.0799224538678
8463921,1,1,26.0768254973305
8463921,1,2,26.0768254973305
8463921,1,3,26.0768254973305
8463922,1,1,45.9541804014309
8463922,1,2,45.9541804014309
8463922,1,3,45.9541804014309
8463922,1,4,45.9541804014309
8463922,1,5,45.9541804014309
8463923,1,1,28.3128820941838
8463923,1,2,28.3128820941838
8463923,1,3,28.3128820941838
8463923,1,4,28.3128820941838
8463924,1,1,49.2697991864705
8463924,1,2,49.2697991864705
8463925,1,1,32.7886625259931
8463925,1,2,32.7886625259931
8463926,1,1,22.8759263311745
8463926,1,2,22.8759263311745
8463927,1,1,33.0653622104701
8463927,1,2,33.0653622104701
8463927,1,3,33.0653622104701
8463928,1,1,20.6834263520845
8463928,1,2,20.6834263520845
8463929,1,1,53.1679857835022
8463929,1,2,53.1679857835022
8463930,1,1,71.1505407015031
8463930,1,2,71.1505407015031
8463930,1,3,71.1505407015031
8463930,1,4,71.1505407015031
8463930,1,5,71.1505407015031
8463931,1,1,33.0653622104701
8463931,1,2,33.0653622104701
8463931,1,3,33.0653622104701
8463932,1,1,19.423717101093
8463933,1,1,38.4836426271896
8463933,1,2,38.4836426271896
8463933,1,3,38.4836426271896
8463934,1,1,19.423717101093
8463934,1,2,19.423717101093
8463934,1,3,19.423717101093
8463934,1,4,19.423717101093
8463935,1,1,19.423717101093
8463936,1,1,16.4998790729331
8463937,1,1,19.216634738133
8463937,1,2,19.216634738133
8463938,1,1,19.4324297548827
8463938,1,2,19.4324297548827
8463939,1,1,37.1200688393166
8463939,1,2,37.1200688393166
8463939,1,3,37.1200688393166
8463939,1,4,37.1200688393166
8463940,1,1,19.4324297548827
8463940,1,2,19.4324297548827
8463941,1,1,27.351401493846
8463941,1,2,27.351401493846
8463942,1,1,23.009197598112
8463943,1,1,21.0211261283996
8463943,1,2,21.0211261283996
8463943,1,3,21.0211261283996
8463944,1,1,26.4603585212365
8463944,1,2,26.4603585212365
8463945,1,1,40.3782335168844
8463945,1,2,40.3782335168844
8463945,1,3,40.3782335168844
8463945,1,4,40.3782335168844
8463945,1,5,40.3782335168844
8463946,1,1,19.4324297548827
8463946,1,2,19.4324297548827
8463947,1,1,16.4998790729331
8463948,1,1,16.4998790729331
8463948,1,2,16.4998790729331
8463949,1,1,28.088057251657
8463949,1,2,28.088057251657
8463949,1,3,28.088057251657
8463950,1,1,48.6320120072197
8463950,1,2,48.6320120072197
8463950,1,3,48.6320120072197
8463951,1,1,41.5621503659632
8463951,1,2,41.5621503659632
8463951,1,3,41.5621503659632
8463951,1,4,41.5621503659632
8463952,1,1,23.009197598112
8463953,1,1,16.4998790729331
8463953,1,2,16.4998790729331
8463953,1,3,16.4998790729331
8463954,1,1,19.4324297548827
8463954,1,2,19.4324297548827
8463956,1,1,37.9560981034291
8463957,1,1,19.4324297548827
8463957,1,2,19.4324297548827
8463958,1,1,29.9315509988272
8463958,1,2,29.9315509988272
8463958,1,3,29.9315509988272
8463958,1,4,29.9315509988272
8463959,1,1,23.009197598112
8463960,1,1,37.9560981034291
8463961,1,1,33.4759116706353
8463961,1,2,33.4759116706353
8463961,1,3,33.4759116706353
8463962,1,1,41.5621503659632
8463962,1,2,41.5621503659632
8463962,1,3,41.5621503659632
8463962,1,4,41.5621503659632
8463963,1,1,31.8644165259254
8463963,1,2,31.8644165259254
8463964,1,1,19.4324297548827
8463964,1,2,19.4324297548827
8463965,1,1,17.5699652052751
8463965,1,2,17.5699652052751
8463966,1,1,66.6425403918194
8463966,1,2,66.6425403918194
8463966,1,3,66.6425403918194
8463967,1,1,47.7097453932187
8463967,1,2,47.7097453932187
8463967,1,3,47.7097453932187
8463968,1,1,21.9951929552671
8463968,1,2,21.9951929552671
8463969,1,1,20.6555914999068
8463970,1,1,28.8043678518154
8463971,1,1,24.326743795713
8463971,1,2,24.326743795713
8463972,1,1,54.2809839988882
8463973,1,1,36.6039379716948
8463973,1,2,36.6039379716948
8463974,1,1,47.515842624624
8463975,1,1,28.8043678518154
8463976,1,1,23.0302883530187
8463976,1,2,23.0302883530187
8463976,1,3,23.0302883530187
8463976,1,4,23.0302883530187
8463976,1,5,23.0302883530187
8463977,1,1,26.5857201710969
8463977,1,2,26.5857201710969
8463977,1,3,26.5857201710969
8463978,1,1,45.4544376254898
8463979,1,1,45.4544376254898
8463980,1,1,38.7178371940035
8463981,1,1,45.4544376254898
8463982,1,1,35.4325512172369
8463982,1,2,35.4325512172369
8463982,1,3,35.4325512172369
8463983,1,1,24.326743795713
8463983,1,2,24.326743795713
8463984,1,1,39.8898906005977
8463984,1,2,39.8898906005977
8463985,1,1,24.0565979544013
8463985,1,2,24.0565979544013
8463986,1,1,17.320750527169
8463986,1,2,17.320750527169
8463987,1,1,34.2114066897293
8463988,1,1,22.2062572810132
8463988,1,2,22.2062572810132
8463989,1,1,34.2114066897293
8463990,1,1,34.2114066897293
8463991,1,1,14.8720258799329
8463992,1,1,17.320750527169
8463992,1,2,17.320750527169
8463993,1,1,16.5989067858441
8463993,1,2,16.5989067858441
8463993,1,3,16.5989067858441
8463993,1,4,16.5989067858441
8463994,1,1,34.2114066897293
8463996,1,1,23.8181153069156
8463996,1,2,23.8181153069156
8463996,1,3,23.8181153069156
8465791,1,1,17.320750527169
8465791,1,2,17.320750527169
8466102,1,1,29.6172977330472
8466102,1,2,29.6172977330472
8466102,1,3,29.6172977330472
8466102,1,4,29.6172977330472
8466103,1,1,29.6333608231417
8466103,1,2,29.6333608231417
8466103,1,3,29.6333608231417
8466103,1,4,29.6333608231417
8466104,1,1,32.4072780018439
8466104,1,2,32.4072780018439
8466104,1,3,32.4072780018439
8466105,1,1,32.4072780018439
8466105,1,2,32.4072780018439
8466105,1,3,32.4072780018439
8466106,1,1,16.3568144009205
8466106,1,2,16.3568144009205
8466106,1,3,16.3568144009205
8466106,1,4,16.3568144009205
8466107,1,1,19.050014029348
8466107,1,2,19.050014029348
8466108,1,1,36.6229539718756
8466108,1,2,36.6229539718756
8466108,1,3,36.6229539718756
8466108,1,4,36.6229539718756
8466109,1,1,16.3568144009205
8466109,1,2,16.3568144009205
8466109,1,3,16.3568144009205
8466110,1,1,16.3568144009205
8466110,1,2,16.3568144009205
8466112,1,1,41.2456265478013
8466112,1,2,41.2456265478013
8466112,1,3,41.2456265478013
8466113,1,1,73.9840240774564
8466113,1,2,73.9840240774564
8466113,1,3,73.9840240774564
8466114,1,1,37.7235075942848
8466114,1,2,37.7235075942848
8466114,1,3,37.7235075942848
8466114,1,4,37.7235075942848
8466117,1,1,48.8673005663357
8466117,1,2,48.8673005663357
8466117,1,3,48.8673005663357
8466117,1,4,48.8673005663357
8466117,1,5,48.8673005663357
8466118,1,1,68.1973157933414
8466118,1,2,68.1973157933414
8466118,1,3,68.1973157933414
8466119,1,1,24.5177392257563
8466119,1,2,24.5177392257563
