DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P5010	P8526	P8530	FEX_C	ALFABETISMO	LOGRO_EDUCATIVO	INASISTENCIA_ESCOLAR	REZAGO_ESCOLAR	ATENCION_INTEGRAL	TRABAJO_INFANTIL	DESEMPLEO_LARGA_DURACION	EMPLEO_FORMAL	ASEGURAMIENTO_SALUD	BARRERAS_ACCESO_SALUD	PERIODO	REGION	PERSONAS	ACUEDUCTO	ALCANTARILLADO	PISOS	PAREDES	P5010_imp	HACINAMIENTO	IPM	POBRE	FEXP
2988374	1	1	2	2	6	176.026103334792	0	1	0	1	0	0	0	1	0	1	20140939	3	4	1	0	0	0	2	0	0.39	1	704.104413339168
2988375	1	1	2	1	9	186.204727552404	0	0	0	0	0	0	0	1	0	0	20140939	7	2	0	0	0	0	2	0	0.1	0	372.409455104808
2988376	1	1	3	1	1	509.329574199171	0	0	0	0	0	0	0	1	0	0	20140939	7	3	0	0	0	0	3	0	0.1	0	1527.98872259751
2988377	1	1	2	1	1	2009.74521661502	0	0	0	0	1	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0.05	0	6029.23564984505
2988378	1	1	1	5	2	180.562058452167	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	1	0	0	1	0	0.24	0	361.124116904334
2988379	1	1	2	1	1	2281.09405986608	0	0	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0	0	6843.28217959824
2988380	1	1	2	3	1	134.002870469988	0	1	0	1	0	0	0	1	0	0	20140939	3	4	0	1	0	0	2	0	0.29	0	536.011481879953
2988381	1	1	1	2	1	96.2960150395214	0	1	0	0	0	0	0	1	0	0	20140939	7	1	0	0	0	0	1	0	0.2	0	96.2960150395214
2988382	1	1	2	2	10	103.471628853517	0	1	0	0	0	0	0	1	1	0	20140939	7	3	1	0	0	0	2	0	0.34	1	310.41488656055
2988383	1	1	2	2	2	216.143471563605	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	0	0	0	2	0	0.2	0	432.28694312721
2988384	1	1	2	1	1	208.696922398378	0	0	0	0	0	0	0	0	0	0	20140939	7	2	0	0	0	0	2	0	0	0	417.393844796757
2988385	1	1	1	1	1	254.450619272614	0	0	0	0	0	0	1	1	0	0	20140939	7	2	0	0	0	0	1	0	0.2	0	508.901238545228
2988386	1	1	2	1	8	111.805826021946	1	1	0	0	0	0	0	1	1	0	20140939	7	5	1	0	0	0	2	0	0.44	1	559.029130109729
2988387	1	1	3	1	1	708.927289085446	0	1	0	1	0	0	0	1	1	0	20140939	2	7	0	0	0	0	3	0	0.35	1	4962.49102359812
2988388	1	1	2	3	6	134.147180334481	1	1	0	0	1	0	0	0	0	0	20140939	3	5	1	1	1	1	2	0	0.41	1	670.735901672406
2988389	1	1	2	2	6	272.65189409927	0	1	0	0	0	0	0	1	0	1	20140939	3	2	1	0	0	0	2	0	0.34	1	545.303788198539
2988390	1	1	2	1	1	1930.37339301459	0	1	0	0	0	0	0	1	0	0	20140939	2	2	0	0	0	0	2	0	0.2	0	3860.74678602918
2988391	1	1	2	1	1	390.024268529133	1	1	0	1	0	0	0	1	0	0	20140939	9	3	0	0	0	0	2	0	0.35	1	1170.0728055874
2988392	1	1	1	1	1	296.994294001204	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	0	0	0	1	0	0.2	0	593.988588002408
2988393	1	1	2	1	1	186.975580322435	0	1	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0.1	0	560.926740967306
2988394	1	1	2	1	1	1935.68896569025	0	0	0	0	0	0	0	1	0	0	20140939	2	2	0	0	0	0	2	0	0.1	0	3871.3779313805
2988395	1	1	1	2	2	137.582613502191	0	1	0	0	0	0	0	1	0	0	20140939	2	2	0	0	0	0	1	0	0.2	0	275.165227004382
2988396	1	1	1	6	2	354.546089262084	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	1	0	0.24	0	709.092178524168
2988397	1	1	2	2	8	1555.99485734999	0	1	0	0	0	0	1	1	0	0	20140939	1	2	1	1	0	0	2	0	0.38	1	3111.98971469998
2988398	1	1	2	1	10	1299.40257192266	0	1	0	0	0	0	0	1	0	0	20140939	1	2	1	0	0	0	2	0	0.24	0	2598.80514384531
2988399	1	1	2	2	1	103.135973803063	0	1	0	0	0	0	0	1	0	0	20140939	1	4	0	0	0	0	2	0	0.2	0	412.54389521225
2988400	1	1	2	2	10	31.9559190318638	0	0	0	0	0	0	0	0	0	0	20140939	8	4	0	1	0	0	2	0	0.04	0	127.823676127455
2988401	1	1	3	2	2	373.799188056386	0	0	0	1	0	0	0	0	0	0	20140939	2	5	0	0	0	0	3	0	0.05	0	1868.99594028193
2988402	1	1	2	1	1	672.603833059099	0	1	0	0	0	0	0	1	0	1	20140939	2	2	0	0	0	0	2	0	0.3	0	1345.2076661182
2988403	1	1	1	3	2	230.233574792325	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	1	0	0.24	0	460.46714958465
2988404	1	1	2	2	10	20.8759403498191	0	0	0	0	0	0	0	1	0	0	20140939	8	3	0	1	0	0	2	0	0.14	0	62.6278210494573
2988405	1	1	2	4	2	218.746896299073	0	1	0	1	0	0	0	1	0	1	20140939	4	6	0	0	0	0	2	0	0.35	1	1312.48137779444
2988406	1	1	2	1	1	637.635474482605	0	1	0	0	0	0	0	1	0	0	20140939	9	4	0	0	0	0	2	0	0.2	0	2550.54189793042
2988407	1	1	1	2	2	383.543131711878	0	1	0	0	0	0	0	1	0	0	20140939	4	3	0	0	0	0	1	0	0.2	0	1150.62939513564
2988408	1	1	2	1	1	279.58514329874	0	1	0	0	0	0	0	1	0	0	20140939	9	2	0	0	0	0	2	0	0.2	0	559.17028659748
2988409	1	1	2	2	1	110.487064814684	0	0	0	1	0	0	0	1	0	0	20140939	1	4	0	0	0	0	2	0	0.15	0	441.948259258736
2988410	1	1	2	1	1	539.764693448046	0	0	0	0	0	0	0	1	0	0	20140939	9	5	0	0	0	0	2	0	0.1	0	2698.82346724023
2988411	1	1	1	1	8	252.580954334064	0	1	0	0	0	0	0	1	0	0	20140939	9	1	0	0	0	0	1	0	0.2	0	252.580954334064
2988412	1	1	1	4	2	164.377617233679	1	1	0	1	0	0	0	1	0	1	20140939	4	4	0	0	1	0	1	1	0.53	1	657.510468934715
2988413	1	1	1	2	10	35.919601698834	0	0	0	0	0	0	0	1	0	0	20140939	8	3	1	1	0	0	1	1	0.22	0	107.758805096502
2988414	1	1	1	2	10	90.4042138926102	0	0	0	0	0	0	0	0	0	0	20140939	7	2	1	0	0	0	1	0	0.04	0	180.80842778522
2988415	1	1	1	1	1	900.538480037544	0	0	0	0	0	0	0	1	0	0	20140939	9	3	0	0	0	0	1	1	0.14	0	2701.61544011263
2988416	1	1	2	2	2	186.279572563245	1	1	0	0	0	0	0	1	0	0	20140939	4	5	0	0	0	0	2	0	0.3	0	931.397862816226
2988417	1	1	2	2	1	65.7696095530588	0	1	0	0	0	0	0	1	0	0	20140939	1	3	0	0	1	0	2	0	0.24	0	197.308828659177
2988418	1	1	1	1	1	1407.21496600715	0	1	0	0	0	0	0	0	0	0	20140939	5	2	0	0	0	0	1	0	0.1	0	2814.42993201429
2988419	1	1	3	1	1	1420.58221884674	0	1	0	0	0	0	0	0	0	0	20140939	5	3	0	0	0	0	3	0	0.1	0	4261.74665654021
2988420	1	1	1	2	2	210.997854131174	1	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.3	0	421.995708262347
2988421	1	1	1	1	1	356.712962541395	0	1	0	0	0	0	0	1	0	0	20140939	9	1	0	0	0	0	1	0	0.2	0	356.712962541395
2988422	1	1	3	2	2	257.556177353607	0	0	0	0	0	0	0	1	0	0	20140939	2	4	0	0	0	0	3	0	0.1	0	1030.22470941443
2988424	1	1	2	1	1	546.941186979367	0	0	0	0	0	0	0	0	0	0	20140939	3	2	0	0	0	0	2	0	0	0	1093.88237395873
2988425	1	1	2	1	1	765.889810635883	0	0	0	0	0	0	0	1	0	1	20140939	2	2	0	0	0	0	2	0	0.2	0	1531.77962127177
2988426	1	1	1	2	10	23.9030256523638	0	0	0	0	0	0	0	0	0	0	20140939	8	1	1	1	0	0	1	0	0.08	0	23.9030256523638
2988427	1	1	1	1	8	122.300875293464	0	0	0	0	0	0	0	0	0	0	20140939	7	2	1	0	0	0	1	0	0.04	0	244.601750586929
2988428	1	1	2	1	3	1343.59546522409	0	0	0	0	0	0	0	1	0	0	20140939	9	2	0	0	0	0	2	0	0.1	0	2687.19093044817
2988429	1	1	1	1	1	466.479142239485	0	0	0	0	0	0	0	0	0	0	20140939	9	3	0	0	0	0	1	1	0.04	0	1399.43742671846
2988431	1	1	2	1	1	1236.70091604854	0	0	1	0	0	0	0	0	0	0	20140939	5	4	0	0	0	0	2	0	0.05	0	4946.80366419415
2988433	1	1	2	1	1	84.5595887621267	0	0	0	1	0	0	0	1	0	0	20140939	7	3	0	0	0	0	2	0	0.15	0	253.67876628638
2988434	1	1	1	1	1	1435.01903783204	0	0	0	0	0	0	0	0	0	0	20140939	5	1	0	0	0	0	1	0	0	0	1435.01903783204
2988435	1	1	2	2	2	154.768357989341	1	1	0	0	0	0	0	1	0	1	20140939	4	4	0	0	0	0	2	0	0.4	1	619.073431957362
2988436	1	1	1	3	1	294.91300096175	0	1	1	1	0	0	0	1	1	1	20140939	3	3	0	1	0	0	1	0	0.54	1	884.73900288525
2988437	1	1	3	1	1	2617.98010517897	0	0	0	0	0	0	0	1	1	0	20140939	2	6	0	0	0	0	3	0	0.2	0	15707.8806310738
2988438	1	1	3	1	1	2428.76945838478	0	0	0	0	0	0	0	1	0	0	20140939	2	4	0	0	0	0	3	0	0.1	0	9715.07783353914
2988439	1	1	2	3	1	462.892274073586	1	1	0	1	0	0	0	1	0	0	20140939	3	6	0	1	0	0	2	0	0.39	1	2777.35364444152
2988440	1	1	1	3	1	213.047411904097	0	1	0	0	0	0	0	1	1	0	20140939	3	2	0	1	0	0	1	0	0.34	1	426.094823808193
2988442	1	1	3	2	2	61.672477263405	0	1	0	1	0	0	0	1	0	0	20140939	2	6	0	0	0	0	3	0	0.25	0	370.03486358043
2988443	1	1	2	2	2	31.0262115163939	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	2	0	0.2	0	93.0786345491816
2988444	1	1	2	2	2	88.801196553136	0	1	0	0	0	0	0	1	0	0	20140939	2	4	0	0	0	0	2	0	0.2	0	355.204786212544
2988445	1	1	3	1	10	28.7062131785543	0	0	0	0	1	0	0	0	0	0	20140939	8	4	1	0	0	0	3	0	0.09	0	114.824852714217
2988446	1	1	1	1	1	205.04172163684	0	1	0	1	0	0	0	0	1	0	20140939	4	4	0	0	0	0	1	1	0.29	0	820.166886547361
2988447	1	1	2	1	1	2480.47468209106	0	0	0	0	1	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0.05	0	7441.42404627317
2988448	1	1	1	1	2	3225.535214628	0	0	0	0	0	0	0	1	0	0	20140939	2	1	0	0	0	0	1	0	0.1	0	3225.535214628
2988449	1	1	1	1	1	306.610168821684	0	1	0	0	0	0	0	1	0	0	20140939	9	2	0	0	0	0	1	0	0.2	0	613.220337643367
2988450	1	1	3	2	2	278.359871667211	1	1	0	0	1	0	0	1	0	0	20140939	4	6	0	0	0	0	3	0	0.35	1	1670.15923000326
2988451	1	1	1	2	2	126.815414850249	0	1	0	0	1	0	0	1	0	0	20140939	1	6	0	0	1	0	1	1	0.33	0	760.892489101494
2988452	1	1	2	1	1	509.329574199171	0	0	0	0	0	0	0	1	0	0	20140939	7	3	0	0	0	0	2	0	0.1	0	1527.98872259751
2988453	1	1	1	3	2	73.9716719337641	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	1	0	0	1	0	0.24	0	221.915015801292
2988454	1	1	5	2	6	432.50850227784	1	1	0	0	0	0	0	1	0	0	20140939	3	8	1	0	0	0	5	0	0.34	1	3460.06801822272
2988455	1	1	2	2	3	155.143092074274	0	1	0	1	0	0	0	1	0	0	20140939	7	6	0	0	0	0	2	0	0.25	0	930.858552445645
2988456	1	1	2	1	1	511.569559334618	0	0	0	0	0	0	0	1	0	0	20140939	9	3	0	0	0	0	2	0	0.1	0	1534.70867800386
2988457	1	1	3	2	2	60.0936702569538	0	1	0	1	0	1	0	1	0	0	20140939	2	7	0	0	0	0	3	0	0.3	0	420.655691798677
2988458	1	1	3	2	6	286.796973708798	1	1	0	0	0	0	0	1	0	0	20140939	3	3	1	0	0	0	3	0	0.34	1	860.390921126393
2988459	1	1	3	2	9	111.915098072755	0	1	0	1	0	0	0	1	0	0	20140939	7	7	1	0	0	0	3	0	0.29	0	783.405686509283
2988460	1	1	2	2	2	3520.42381792286	0	1	0	1	0	0	0	1	0	0	20140939	2	5	0	1	0	0	2	0	0.29	0	17602.1190896143
2988461	1	1	2	6	8	707.842320285799	0	1	0	1	0	0	0	1	0	0	20140939	1	7	1	1	1	0	2	1	0.41	1	4954.89624200059
2988462	1	1	1	1	1	1935.04195338002	0	0	0	0	0	0	0	0	0	0	20140939	7	2	0	0	0	0	1	0	0	0	3870.08390676005
2988463	1	1	2	2	3	138.424196628	0	1	0	1	0	0	0	0	0	0	20140939	7	4	0	0	0	0	2	0	0.15	0	553.696786512
2988464	1	1	1	1	1	714.963651080921	0	1	0	0	0	0	1	1	0	0	20140939	2	1	0	0	0	0	1	0	0.3	0	714.963651080921
2988465	1	1	1	6	8	440.211443208009	0	1	0	0	0	0	0	1	1	0	20140939	1	1	1	1	1	1	1	0	0.46	1	440.211443208009
2988466	1	1	2	2	2	176.504534034038	1	1	0	0	0	0	0	1	0	0	20140939	3	3	0	0	0	0	2	0	0.3	0	529.513602102115
2988467	1	1	3	1	1	652.287288972939	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	1	3	0	0.24	0	1956.86186691882
2988468	1	1	2	2	1	334.453254316963	0	1	0	1	0	0	0	1	1	0	20140939	3	4	0	0	0	0	2	0	0.35	1	1337.81301726785
2988469	1	1	2	2	2	413.967944364783	0	1	0	0	0	0	0	1	0	0	20140939	3	4	0	0	0	0	2	0	0.2	0	1655.87177745913
2988470	1	1	1	1	1	806.446008997979	0	0	0	0	0	0	0	1	0	0	20140939	9	1	0	0	0	0	1	0	0.1	0	806.446008997979
2988471	1	1	3	5	5	313.560177601271	1	1	0	1	0	0	1	1	1	1	20140939	4	5	1	1	0	0	3	0	0.73	1	1567.80088800636
2988472	1	1	3	4	2	276.285591536628	1	1	0	0	0	0	0	1	0	0	20140939	4	7	0	0	0	0	3	0	0.3	0	1933.99914075639
2988473	1	1	1	4	2	237.796217463996	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.2	0	475.592434927992
2988474	1	1	2	1	1	848.804441040453	0	0	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	2	0	0.1	0	2546.41332312136
2988476	1	1	2	1	10	413.929926115508	0	1	0	1	0	0	0	1	0	0	20140939	9	4	0	0	0	0	2	0	0.25	0	1655.71970446203
2988478	1	1	3	2	6	229.942357085749	0	1	0	1	0	0	0	1	0	0	20140939	3	8	1	0	0	0	3	0	0.29	0	1839.53885668599
2988479	1	1	1	1	1	254.450619272614	0	1	0	0	0	0	0	1	0	0	20140939	7	2	0	0	0	0	1	0	0.2	0	508.901238545228
2988480	1	1	1	2	6	194.011253855577	0	1	0	0	0	0	0	1	0	0	20140939	2	2	1	0	0	0	1	0	0.24	0	388.022507711155
2988481	1	1	2	1	1	285.466081572325	0	1	0	0	0	0	0	0	0	0	20140939	7	5	0	0	0	0	2	0	0.1	0	1427.33040786162
2988482	1	1	3	1	1	509.95963988635	0	1	0	1	0	0	0	1	0	0	20140939	9	4	0	0	0	0	3	0	0.25	0	2039.8385595454
2988483	1	1	1	2	2	96.2290268996335	1	1	0	0	0	0	1	1	0	0	20140939	1	1	0	0	1	0	1	0	0.44	1	96.2290268996335
2988484	1	1	3	5	5	240.389994665194	0	0	0	0	0	0	0	1	0	0	20140939	4	6	1	1	0	0	3	0	0.18	0	1442.33996799116
2988485	1	1	2	1	2	210.505404579188	1	1	0	0	0	0	0	1	0	0	20140939	3	3	0	0	0	0	2	0	0.3	0	631.516213737565
2988486	1	1	2	1	2	386.31232117731	0	1	0	1	0	1	0	1	0	0	20140939	3	4	0	0	0	0	2	0	0.3	0	1545.24928470924
2988487	1	1	1	2	2	510.618626293555	0	0	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	1	0	0.1	0	1531.85587888066
2988488	1	1	3	2	2	449.540374724445	1	1	0	1	1	0	0	1	0	0	20140939	4	7	0	0	0	0	3	0	0.4	1	3146.78262307112
2988489	1	1	3	2	5	63.4508212723622	1	1	0	0	0	0	0	1	0	0	20140939	1	5	1	0	1	0	3	0	0.38	1	317.254106361811
2988490	1	1	4	1	2	2935.90314913659	0	1	0	1	0	0	0	0	0	0	20140939	2	5	0	0	0	0	4	0	0.15	0	14679.5157456829
2988491	1	1	1	2	4	448.592722509203	0	1	0	0	0	0	0	1	0	0	20140939	1	2	1	0	1	0	1	0	0.28	0	897.185445018405
2988492	1	1	3	1	10	856.22458004557	1	1	0	0	0	0	0	1	0	0	20140939	1	4	1	0	0	0	3	0	0.34	1	3424.89832018228
2988493	1	1	3	1	1	138.625166223013	0	0	0	1	0	0	0	0	0	0	20140939	2	4	0	0	0	0	3	0	0.05	0	554.500664892054
2988494	1	1	1	1	1	2554.02982089213	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	1	1	0.24	0	7662.08946267639
2988495	1	1	1	2	6	417.409671295798	0	0	0	0	0	0	0	1	0	0	20140939	2	1	1	0	0	0	1	0	0.14	0	417.409671295798
2988496	1	1	2	2	6	267.018289150963	0	1	0	1	0	0	0	1	0	0	20140939	2	4	1	0	0	0	2	0	0.29	0	1068.07315660385
2988497	1	1	2	2	4	565.605916266923	1	1	0	0	1	0	1	1	0	0	20140939	1	3	1	0	0	0	2	0	0.49	1	1696.81774880077
2988498	1	1	1	1	1	859.234626777541	0	1	0	1	0	0	0	1	0	0	20140939	2	3	0	0	0	0	1	1	0.29	0	2577.70388033262
2988499	1	1	2	1	8	909.517611349313	0	0	0	0	0	0	0	0	0	1	20140939	1	3	1	0	0	0	2	0	0.14	0	2728.55283404794
2988500	1	1	1	1	1	900.538480037544	0	1	0	0	0	0	0	1	1	0	20140939	9	3	0	0	0	0	1	1	0.34	1	2701.61544011263
2988501	1	1	2	4	5	78.4097786644695	0	1	0	1	0	0	0	1	0	0	20140939	1	4	1	0	0	0	2	0	0.29	0	313.639114657878
2988502	1	1	1	2	2	243.993724398463	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	0	0	0	1	0	0.2	0	487.987448796926
2988503	1	1	3	1	1	74.0514666047119	0	1	0	0	0	0	0	1	1	0	20140939	2	4	0	0	0	0	3	0	0.3	0	296.205866418847
2988504	1	1	1	2	2	322.59426592342	1	1	0	0	0	0	0	1	0	0	20140939	3	4	0	0	0	0	1	1	0.34	1	1290.37706369368
2988505	1	1	2	2	3	29.4180802339631	0	0	0	1	0	1	0	1	0	0	20140939	8	3	1	1	0	1	2	0	0.32	0	88.2542407018893
2988506	1	1	1	6	2	440.748991509181	1	1	0	0	0	0	0	1	0	1	20140939	1	2	0	1	0	0	1	0	0.44	1	881.497983018362
2988507	1	1	6	1	1	276.592354551993	1	1	0	0	0	0	0	1	0	0	20140939	9	6	0	0	0	0	6	0	0.3	0	1659.55412731196
2988508	1	1	3	5	3	122.902819767824	0	0	0	0	0	0	0	0	0	0	20140939	7	3	0	1	0	0	3	0	0.04	0	368.708459303472
2988509	1	1	2	2	2	296.106894781677	0	0	0	0	0	0	0	1	1	1	20140939	3	3	0	0	0	0	2	0	0.3	0	888.320684345031
2988510	1	1	1	5	1	532.869537478954	0	1	0	0	1	0	0	1	1	0	20140939	3	4	0	1	0	0	1	1	0.43	1	2131.47814991582
2988511	1	1	2	2	4	405.985302525811	0	1	0	0	1	0	0	1	0	0	20140939	1	4	1	0	1	0	2	0	0.33	0	1623.94121010324
2988512	1	1	3	1	6	74.0514666047119	0	0	0	0	0	0	0	1	0	0	20140939	2	5	1	0	0	0	3	0	0.14	0	370.257333023559
2988513	1	1	2	2	4	292.373393676427	0	1	0	0	0	0	0	1	0	0	20140939	2	2	1	0	0	0	2	0	0.24	0	584.746787352855
2988514	1	1	1	2	2	409.252971906736	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	0	0	0	1	0	0.2	0	818.505943813472
2988515	1	1	1	2	2	53.4194393386443	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	1	0	0.2	0	160.258318015933
2988516	1	1	1	2	2	210.997854131174	1	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.3	0	421.995708262347
2988517	1	1	2	2	4	527.545097475771	0	0	0	1	0	0	0	1	0	0	20140939	1	5	1	0	0	0	2	0	0.19	0	2637.72548737885
2988517	2	1	1	2	4	527.545097475771	0	1	0	0	0	0	0	1	0	0	20140939	1	5	1	0	0	0	1	1	0.28	0	2637.72548737885
2988518	1	1	4	2	2	363.327369317649	0	0	0	1	0	0	0	1	0	1	20140939	3	6	0	0	0	0	4	0	0.25	0	2179.96421590589
2988519	1	1	2	1	2	588.299858162215	0	0	0	1	1	0	0	0	0	0	20140939	9	5	0	0	0	0	2	0	0.1	0	2941.49929081108
2988520	1	1	2	2	2	324.433315924217	0	1	0	0	0	0	1	1	0	0	20140939	3	2	0	0	0	0	2	0	0.3	0	648.866631848434
2988521	1	1	1	6	2	24.6310772880624	0	0	0	0	0	0	0	1	1	0	20140939	2	2	0	1	0	0	1	0	0.24	0	49.2621545761249
2988522	1	1	2	2	6	281.411093727067	1	1	0	0	0	0	0	1	0	0	20140939	3	3	1	0	0	0	2	0	0.34	1	844.233281181201
2988524	1	1	2	2	2	164.377617233679	1	1	1	1	0	1	0	1	1	0	20140939	4	6	0	0	0	0	2	0	0.55	1	986.265703402072
2988525	1	1	1	2	2	300.863792700592	0	1	0	0	0	0	0	1	0	0	20140939	4	3	0	0	1	0	1	0	0.24	0	902.591378101776
2988526	1	1	2	1	1	209.771874802623	0	1	0	1	0	0	0	1	0	0	20140939	7	3	0	0	0	0	2	0	0.25	0	629.315624407869
2988527	1	1	3	1	1	2757.55843378561	0	1	0	1	0	0	0	1	0	0	20140939	1	5	0	0	0	0	3	0	0.25	0	13787.7921689281
2988528	1	1	4	2	2	303.914947592144	1	1	0	1	0	0	0	1	0	1	20140939	4	5	0	0	0	0	4	0	0.45	1	1519.57473796072
2988529	1	1	1	5	2	293.452279937183	1	1	0	0	0	0	0	1	0	0	20140939	3	1	0	1	1	1	1	0	0.42	1	293.452279937183
2988530	1	1	2	2	1	199.12931758681	0	1	0	1	0	0	0	1	0	0	20140939	3	3	0	0	0	0	2	0	0.25	0	597.387952760429
2988531	1	1	2	1	1	2909.11235679649	0	0	0	1	0	0	0	0	0	0	20140939	1	5	0	0	0	0	2	0	0.05	0	14545.5617839824
2988532	1	1	3	2	2	191.848629098225	0	1	0	0	0	0	0	1	0	0	20140939	3	4	0	0	0	0	3	0	0.2	0	767.394516392901
2988533	1	1	1	2	2	195.671723617355	0	0	0	0	0	0	0	0	0	0	20140939	3	2	0	0	0	0	1	0	0	0	391.343447234711
2988534	1	1	3	1	2	221.815468641518	0	1	0	1	0	0	1	1	0	0	20140939	4	5	0	0	0	0	3	0	0.35	1	1109.07734320759
2988537	1	1	1	5	2	294.214799271622	0	1	0	1	0	0	0	1	0	0	20140939	3	3	0	1	0	1	1	0	0.33	0	882.644397814865
2988538	1	1	2	4	2	250.987157087815	0	1	0	0	0	0	0	1	0	0	20140939	4	3	0	0	0	0	2	0	0.2	0	752.961471263444
2988539	1	1	2	2	10	494.61808911201	0	0	0	0	0	0	0	1	0	0	20140939	1	3	1	0	0	0	2	0	0.14	0	1483.85426733603
2988540	1	1	2	5	2	533.563254597438	0	1	0	0	0	0	0	1	1	0	20140939	3	3	0	1	0	1	2	0	0.38	1	1600.68976379231
2988541	1	1	3	4	2	162.662047768811	1	1	0	0	0	0	0	1	0	0	20140939	4	6	0	0	0	0	3	0	0.3	0	975.972286612868
2988542	1	1	3	2	2	151.067015703003	0	1	0	0	0	0	0	1	0	0	20140939	3	5	0	0	0	0	3	0	0.2	0	755.335078515013
2988543	1	1	1	2	7	152.210258185443	0	1	0	0	0	0	0	1	0	0	20140939	7	1	0	0	0	0	1	0	0.2	0	152.210258185443
2988544	1	1	2	2	6	314.87344120368	0	1	0	0	0	0	0	1	0	0	20140939	3	5	1	0	0	0	2	0	0.24	0	1574.3672060184
2988545	1	1	1	6	5	102.736214082999	1	1	0	0	0	0	1	1	0	0	20140939	1	1	1	1	1	0	1	0	0.52	1	102.736214082999
2988546	1	1	2	2	4	284.523675157175	0	0	0	0	0	0	0	1	0	0	20140939	1	7	1	0	0	0	2	1	0.18	0	1991.66572610023
2988547	1	1	2	2	2	67.6573734598324	0	1	0	1	1	1	0	1	0	0	20140939	2	6	0	0	0	0	2	0	0.35	1	405.944240758994
2988548	1	1	1	2	2	328.63609268645	1	1	0	0	0	0	1	1	0	0	20140939	4	1	0	0	0	0	1	0	0.4	1	328.63609268645
2988549	1	1	2	1	1	263.059576882695	0	0	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0	0	789.178730648086
2988550	1	1	2	1	1	724.309204150742	0	0	0	0	0	0	0	1	0	0	20140939	9	3	0	0	0	0	2	0	0.1	0	2172.92761245223
2988551	1	1	2	2	6	298.311944415155	1	1	0	0	0	0	0	1	0	0	20140939	3	4	1	0	0	0	2	0	0.34	1	1193.24777766062
2988552	1	1	1	4	6	398.879078755029	1	1	0	0	0	0	0	1	0	0	20140939	2	1	1	0	0	0	1	0	0.34	1	398.879078755029
2988553	1	1	3	2	1	76.3855087266165	1	1	0	0	0	0	0	1	0	0	20140939	7	4	0	0	0	0	3	0	0.3	0	305.542034906466
2988554	1	1	2	2	1	95.8762102878431	0	0	1	1	0	0	0	1	0	0	20140939	7	3	0	0	0	0	2	0	0.2	0	287.628630863529
2988555	1	1	1	2	3	382.99063185979	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	1	0	0.2	0	1148.97189557937
2988556	1	1	1	2	1	163.055527705301	0	1	0	1	0	0	0	1	0	0	20140939	7	4	0	0	0	0	1	1	0.29	0	652.222110821202
2988557	1	1	2	1	10	310.612063778513	0	0	0	0	0	0	0	1	0	0	20140939	9	3	0	0	0	0	2	0	0.1	0	931.836191335538
2988558	1	1	1	1	1	782.985012861234	0	1	0	0	1	0	0	1	1	0	20140939	2	3	0	0	0	0	1	1	0.39	1	2348.9550385837
2988559	1	1	5	1	1	215.67562705371	1	1	0	0	0	0	0	1	1	0	20140939	7	6	0	0	0	0	5	0	0.4	1	1294.05376232226
2988560	1	1	2	3	4	55.4180662382278	0	1	0	1	0	0	0	1	0	0	20140939	2	5	1	1	0	0	2	0	0.33	0	277.090331191139
2988561	1	1	2	1	10	182.759197216823	0	0	0	0	0	0	0	0	0	1	20140939	7	3	1	0	0	0	2	0	0.14	0	548.277591650469
2988562	1	1	2	2	9	138.424196628	0	1	0	1	0	0	0	1	0	0	20140939	7	4	1	0	0	0	2	0	0.29	0	553.696786512
2988563	1	1	1	1	1	714.963651080921	1	1	0	0	0	0	0	1	0	0	20140939	2	1	0	0	0	0	1	0	0.3	0	714.963651080921
2988564	1	1	1	6	2	144.313997326564	0	1	0	1	1	1	0	1	0	0	20140939	1	5	0	1	1	0	1	1	0.47	1	721.569986632821
